0 10.0
1 10.5
2 11.025
3 11.576250000000002
4 12.155062500000003
5 12.762815625000004
6 13.400956406250003
7 14.071004226562504
8 14.77455443789063
9 15.513282159785163
10 16.28894626777442
11 17.103393581163143
12 17.9585632602213
13 18.856491423232367
14 19.799315994393986
15 20.789281794113688
16 21.82874588381937
17 22.92018317801034
18 24.066192336910856
19 25.269501953756404
20 26.53297705144422
21 27.859625904016436
22 29.25260719921726
23 30.715237559178124
24 32.250999437137025
25 33.86354940899388
26 35.55672687944358
27 37.334563223415756
28 39.20129138458655
29 41.161355953815885
30 43.21942375150668
31 45.38039493908201
32 47.64941468603611
33 50.031885420337915
34 52.53347969135482
35 55.160153675922565
36 57.918161359718695
37 60.81406942770463
38 63.854772899089866
39 67.04751154404435
40 70.39988712124658
41 73.9198814773089
42 77.61587555117435
43 81.49666932873309
44 85.57150279516975
45 89.85007793492824
46 94.34258183167465
47 99.0597109232584
48 104.01269646942131
49 109.21333129289238
50 114.673997857537
