0 10.0
1 10.512710963760242
2 11.051709180756477
3 11.61834242728283
4 12.214027581601698
5 12.840254166877415
6 13.498588075760033
7 14.190675485932573
8 14.918246976412703
9 15.683121854901689
10 16.487212707001284
11 17.332530178673952
12 18.22118800390509
13 19.15540829013896
14 20.137527074704767
15 21.170000166126748
16 22.255409284924678
17 23.396468519259912
18 24.5960311115695
19 25.857096593158463
20 27.18281828459045
21 28.576511180631638
22 30.041660239464335
23 31.58192909689768
24 33.20116922736548
25 34.903429574618414
26 36.69296667619244
27 38.57425530696975
28 40.551999668446754
29 42.63114515168819
30 44.81689070338064
31 47.11470182590742
32 49.53032424395115
33 52.0697982717985
34 54.73947391727201
35 57.54602676005731
36 60.496474644129464
37 63.59819522601832
38 66.8589444227927
39 70.28687580589295
40 73.89056098930651
41 77.67901106306775
42 81.6616991256765
43 85.84858397177894
44 90.25013499434122
45 94.87735836358526
46 99.74182454814724
47 104.85569724727576
48 110.23176380641604
49 115.88346719223392
50 121.82493960703474
